,latitude,longitude
8072,-11.423,-44.613
8073,-13.72,-59.321999999999996
8074,-13.718,-59.31399999999999
8075,-11.456,-44.615
8076,-11.439,-44.618
8077,-12.425999999999998,-50.448
8078,-12.429,-50.461999999999996
8079,-13.215,-56.817
8080,-13.21,-56.849
8081,-11.85,-48.206
8082,-13.511,-59.96
8083,-13.502,-59.95
8084,-13.504000000000001,-59.966
8085,-12.232000000000001,-51.028999999999996
8086,-12.234000000000002,-51.042
8087,-11.822000000000001,-48.576
8088,-12.222999999999999,-51.044
8089,-13.937000000000001,-64.018
8090,-13.432,-59.933
8091,-12.124,-50.933
8092,-12.113,-50.934
8093,-13.779000000000002,-63.401
8094,-13.764000000000001,-63.403
8095,-13.767000000000001,-63.433
8096,-13.767999999999999,-63.407
8097,-12.513,-54.106
8098,-11.634,-48.864
8099,-11.63,-48.852
8100,-12.165999999999999,-52.653999999999996
8101,-12.168,-52.665
8102,-12.169,-52.675
8103,-12.493,-54.99
8104,-11.868,-51.195
8105,-11.243,-47.745
8106,-11.247,-47.728
8107,-12.919,-60.143
8108,-12.921,-60.16
8109,-11.049000000000001,-47.691
8110,-12.432,-56.522
8111,-10.965,-48.102
8112,-10.956,-48.126000000000005
8113,-11.255999999999998,-49.972
8114,-10.958,-48.11
8115,-10.960999999999999,-48.132
8116,-11.26,-49.978
8117,-11.049000000000001,-48.911
8118,-10.630999999999998,-47.70399999999999
8119,-10.722999999999999,-48.68
8120,-10.725999999999999,-48.7
8121,-10.54,-47.802
8122,-12.623,-65.718
8123,-10.349,-49.831
8124,-10.254000000000001,-49.336999999999996
8125,-10.204,-49.111000000000004
8126,-11.841,-60.473
8127,-10.253,-49.343999999999994
8128,-11.209000000000001,-55.792
8129,-11.210999999999999,-55.801
8130,-10.187000000000001,-49.336000000000006
8131,-9.933,-47.895
8132,-11.697000000000001,-60.928999999999995
8133,-9.374,-45.825
8134,-9.38,-45.861999999999995
8135,-9.37,-45.83
8136,-9.109,-47.008
8137,-9.129,-47.211999999999996
8138,-9.112,-47.015
8139,-11.083,-60.836999999999996
8140,-10.059,-53.558
8141,-10.106,-54.068999999999996
8142,-10.107000000000001,-54.078
8143,-9.974,-53.608000000000004
8144,-8.982999999999999,-47.345
8145,-9.964,-53.608999999999995
8146,-9.072000000000001,-49.9
8147,-8.644,-47.87
8148,-8.644,-47.875
8149,-9.554,-54.446999999999996
8150,-8.699,-49.144
8151,-8.274,-47.855
8152,-7.986000000000001,-49.519
8153,-7.9879999999999995,-49.523
8154,-8.586,-54.812
8155,-7.162000000000001,-46.03
8156,-7.07,-45.806000000000004
8157,-7.046,-45.769
8158,-7.053,-45.809
8159,-7.1579999999999995,-46.038000000000004
8160,-7.068,-45.81399999999999
8161,-7.051,-45.817
8162,-7.582999999999999,-49.451
8163,-7.42,-48.601000000000006
8164,-8.224,-54.79600000000001
8165,-9.349,-63.26
8166,-9.335,-63.262
8167,-6.766,-47.132
8168,-7.946000000000001,-54.847
8169,-8.559,-63.49
8170,-6.165,-51.273999999999994
8171,-6.419,-55.035
8172,-6.41,-55.037
8173,-5.3020000000000005,-48.328
8174,-5.273,-48.053999999999995
8175,-6.106,-54.736000000000004
8176,-5.63,-54.306999999999995
8177,-4.811,-55.693999999999996
8178,-4.289,-54.946999999999996
8179,-4.391,-55.655
8180,-4.391,-55.721000000000004
8181,-4.38,-55.713
8182,-4.382,-55.722
8183,-4.314,-55.382
8184,-3.602,-50.739
8185,-3.605,-50.758
8186,-4.296,-55.38399999999999
8187,-3.549,-50.651
8188,-3.552,-50.67
8189,-3.551,-50.656000000000006
8190,-3.554,-50.675
8191,-4.354,-56.232
8192,-3.446,-50.66
8193,-4.19,-55.8
8194,-3.9739999999999998,-55.769
8195,-3.964,-55.761
8196,-3.884,-55.843
8197,-3.9219999999999997,-56.107
8198,-3.924,-56.11600000000001
8199,-3.6510000000000002,-54.548
8200,-3.641,-54.55
8201,-3.594,-54.493
8202,-2.884,-50.41
8203,-2.884,-50.396
8204,-2.887,-50.417
8205,-3.799,-57.24
8206,-3.7539999999999996,-57.178999999999995
8207,-3.755,-57.188
8208,-3.4219999999999997,-56.401
8209,-3.54,-57.623000000000005
8210,-3.113,-56.625
8211,-3.168,-57.398
8212,-2.647,-54.803999999999995
8213,-2.6260000000000003,-54.724
8214,-2.616,-54.725
8215,-2.865,-56.63399999999999
8216,-2.866,-56.643
8217,-2.8569999999999998,-56.645
8218,-2.92,-57.528
8219,-3.033,-58.443999999999996
8220,-2.3209999999999997,-55.537
8221,-2.6069999999999998,-57.791000000000004
8222,-2.597,-57.783
8223,-2.5980000000000003,-57.792
8224,-2.354,-56.854
8225,-2.314,-56.896
8226,-2.315,-56.905
8227,-2.306,-56.907
8228,-2.3080000000000003,-56.916000000000004
8229,-2.293,-56.881
8230,-2.295,-56.89
8231,-2.33,-57.14
8232,-2.2840000000000003,-56.882
8233,-2.286,-56.891000000000005
8234,-2.255,-56.74100000000001
8235,-2.256,-56.75
8236,-2.241,-56.831
8237,-2.2230000000000003,-56.769
8238,-2.224,-56.778
8239,-2.21,-56.935
8240,-2.211,-56.943999999999996
8241,-2.2119999999999997,-56.953
8242,-2.202,-56.945
8243,-2.2030000000000003,-56.95399999999999
8244,-1.321,-55.245
8245,-1.466,-56.754
8246,-0.8420000000000001,-57.666000000000004
8247,0.20199999999999999,-51.473
8248,0.35100000000000003,-51.077
8249,-0.561,-58.086999999999996
8250,0.693,-50.79600000000001
8251,0.644,-51.403999999999996
8252,0.6459999999999999,-51.391999999999996
8253,0.614,-51.887
8254,1.33,-50.869
8255,2.097,-50.861000000000004
8256,1.3559999999999999,-55.957
8257,1.354,-55.967
8258,1.36,-55.964
8259,2.105,-50.843999999999994
8260,2.102,-50.867
8261,1.0590000000000002,-60.398999999999994
8262,2.495,-50.97
8263,2.492,-50.993
8264,2.513,-56.339
8265,2.081,-59.69
8266,2.62,-59.458999999999996
8267,2.9610000000000003,-60.036
8268,3.233,-60.24
8269,3.28,-61.147
8270,3.282,-61.153
8271,3.7910000000000004,-59.318000000000005
8272,3.9219999999999997,-59.998999999999995
8273,4.148,-60.034
8274,4.282,-60.181999999999995
8275,4.369,-60.221000000000004
8276,4.3839999999999995,-61.151
8277,4.6339999999999995,-59.735
8278,4.961,-57.961999999999996
8279,4.9719999999999995,-57.945
8280,4.981,-57.946999999999996
8281,5.375,-55.574
8282,5.372999999999999,-55.586000000000006
8283,5.6579999999999995,-53.722
8284,5.656000000000001,-53.736999999999995
8285,5.654,-53.753
8286,5.466,-55.137
8287,4.802,-60.037
8288,4.908,-59.812
8289,5.216,-57.853
8290,5.306,-59.158
8291,5.305,-59.167
8292,5.404,-59.506
8293,5.327000000000001,-60.354
8294,5.3260000000000005,-60.364
8295,5.357,-60.394
8296,5.621,-60.098
8297,6.144,-57.333
8298,6.162999999999999,-57.663999999999994
8299,5.77,-60.653
8300,5.787999999999999,-60.725
8301,6.278,-57.891999999999996
8302,6.33,-57.653
8303,6.297000000000001,-57.885
8304,5.797000000000001,-61.488
8305,5.807,-61.489
8306,5.809,-61.496
8307,5.966,-61.062
8308,6.446000000000001,-57.872
8309,6.444,-57.881
8310,6.457000000000001,-57.854
8311,6.456,-57.864
8312,6.455,-57.873000000000005
8313,6.454,-57.882
8314,6.01,-61.09
8315,6.0089999999999995,-61.1
8316,6.494,-57.793
8317,6.5089999999999995,-57.881
8318,6.46,-58.229
8319,6.459,-58.239
8320,6.685,-58.01
8321,6.672000000000001,-58.167
8322,6.702999999999999,-58.143
8323,6.803,-58.21
8324,6.809,-58.431000000000004
8325,7.422000000000001,-61.998000000000005
8326,7.234,-63.589
8327,7.237,-63.581
8328,7.234,-63.595
8329,7.723,-61.09
8330,7.751,-62.06100000000001
8331,8.106,-61.79600000000001
8332,7.791,-64.79
8333,8.07,-63.84
8334,8.402000000000001,-63.788999999999994
8335,8.677999999999999,-63.158
8336,8.687000000000001,-63.153999999999996
8337,8.875,-62.466
8338,9.15,-62.613
8339,9.244,-63.681000000000004
8340,9.247,-63.687
8341,9.385,-64.54899999999999
8342,9.515,-63.95399999999999
8343,9.646,-63.532
8344,9.616,-63.725
8345,9.65,-63.538999999999994
8346,9.646,-63.56399999999999
8347,9.644,-63.577
8348,9.622,-63.718
8349,9.62,-63.731
8350,9.972999999999999,-63.188
8351,9.972999999999999,-63.181999999999995
8352,10.206,-63.725
8353,10.394,-63.5
8354,10.499,-63.369
8355,10.498,-63.363
8356,10.495999999999999,-63.375
8357,10.625,-62.943000000000005
8358,-32.219,-62.20399999999999
8359,-22.573,-56.007
8360,67.803,72.531
8361,67.807,72.525
8362,41.577,-96.255
8363,31.566999999999997,-89.596
8364,31.569000000000003,-89.603
8365,31.557,-89.555
8366,34.264,-109.555
8367,30.838,-90.36399999999999
8368,30.826999999999998,-90.319
8369,33.358000000000004,-104.395
8370,33.357,-104.383
8371,30.193,-100.6
8372,28.363000000000003,-99.611
8373,26.881999999999998,-101.40899999999999
8374,23.778000000000002,-105.369
8375,23.776,-105.359
8376,22.552,-102.26299999999999
8377,22.986,-105.895
8378,21.633000000000003,-99.385
8379,21.735,-102.291
8380,20.833000000000002,-100.42200000000001
8381,20.56,-100.25399999999999
8382,20.614,-101.235
8383,20.724,-103.48899999999999
8384,20.449,-103.74600000000001
8385,20.448,-103.73700000000001
8386,19.179000000000002,-104.546
8387,48.232,57.353
8388,48.38,57.299
8389,48.379,57.295
8390,51.848,53.798
8391,25.891,51.545
8392,26.853,55.858999999999995
8393,26.851,55.846000000000004
8394,26.85,55.853
8395,27.017,49.58
8396,27.495,52.65
8397,27.493000000000002,52.64
8398,27.502,52.638000000000005
8399,27.686,52.236999999999995
8400,28.491999999999997,49.713
8401,28.499000000000002,49.717
8402,28.498,49.706
8403,29.945999999999998,49.683
8404,30.3,50.746
8405,30.299,50.736000000000004
8406,30.296999999999997,50.725
8407,30.351999999999997,50.285
8408,30.389,49.858999999999995
8409,30.162,47.419
8410,30.16,47.406000000000006
8411,30.171999999999997,47.417
8412,30.21,47.394
8413,30.276,47.358999999999995
8414,30.285999999999998,47.357
8415,30.717,49.827
8416,30.365,47.638999999999996
8417,30.355999999999998,47.348
8418,30.354,47.333999999999996
8419,30.421999999999997,47.606
8420,30.348000000000003,46.839
8421,30.526,47.617
8422,30.524,47.604
8423,30.497,47.323
8424,30.495,47.309
8425,30.554000000000002,47.358000000000004
8426,30.552,47.345
8427,30.564,47.356
8428,30.561999999999998,47.343
8429,30.559,47.32899999999999
8430,30.566999999999997,47.313
8431,30.75,48.281000000000006
8432,30.561999999999998,47.103
8433,30.561,47.111999999999995
8434,30.559,47.098
8435,30.61,47.325
8436,30.918000000000003,48.865
8437,30.927,48.863
8438,30.684,47.335
8439,30.682,47.321999999999996
8440,30.752,47.672
8441,30.75,47.659
8442,30.752,47.666000000000004
8443,30.749000000000002,47.653
8444,30.691999999999997,47.327
8445,30.765,47.324
8446,30.826999999999998,47.331
8447,31.005,48.143
8448,31.003,48.131
8449,30.88,47.332
8450,30.88,47.34
8451,30.878,47.326
8452,31.325,49.281000000000006
8453,31.061999999999998,47.615
8454,31.219,48.5
8455,31.084,47.623000000000005
8456,31.026,47.286
8457,31.024,47.272
8458,31.275,48.726000000000006
8459,31.268,48.114
8460,31.281999999999996,47.038000000000004
8461,31.429000000000002,47.831
8462,31.361,45.971000000000004
8463,31.358,45.955
8464,31.671,47.442
8465,31.669,47.428999999999995
8466,31.680999999999997,47.44
8467,31.679000000000002,47.427
8468,31.73,47.428000000000004
8469,31.732,47.435
8470,32.161,49.067
8471,31.765,46.063
8472,32.111,47.55
8473,32.12,47.411
8474,32.257,47.251999999999995
8475,32.257,47.246
8476,32.356,47.707
8477,32.354,47.695
8478,32.365,47.407
8479,32.731,48.294
8480,33.698,46.227
8481,34.756,45.153
8482,34.763000000000005,45.161
8483,34.76,45.146
8484,35.624,44.001000000000005
8485,24.212,54.14
8486,24.213,48.97
8487,24.211,48.957
8488,24.21,48.965
8489,24.898000000000003,53.034
8490,24.896,53.023999999999994
8491,25.598000000000003,54.424
8492,25.511999999999997,53.148999999999994
8493,25.531,53.156000000000006
8494,25.53,53.146
8495,24.967,49.185
8496,25.592,52.542
8497,-21.28,55.736000000000004
8498,-21.281,55.716
8499,-21.283,55.731
8500,-21.285,55.711000000000006
8501,41.162,123.001
8502,-7.897,112.97
8503,-7.896,112.962
8504,-39.580999999999996,-62.913999999999994
8505,-39.577,-62.924
8506,-39.865,-72.809
8507,-39.455,-72.77600000000001
8508,-39.368,-72.623
8509,-39.101,-72.683
8510,-38.985,-72.646
8511,-38.744,-72.949
8512,-38.586,-72.077
8513,-38.586999999999996,-72.08800000000001
8514,-38.531,-72.44
8515,-38.521,-72.43
8516,-38.531,-72.5
8517,-36.922,-64.943
8518,-36.928000000000004,-64.969
8519,-36.909,-64.94800000000001
8520,-36.915,-64.97399999999999
8521,-38.239000000000004,-72.339
8522,-38.251,-72.67
8523,-37.958,-72.426
8524,-37.959,-72.438
8525,-37.814,-72.699
8526,-37.727,-72.243
8527,-37.806,-73.403
8528,-37.13,-70.223
8529,-37.611999999999995,-73.65899999999999
8530,-37.485,-73.343
8531,-37.247,-71.946
8532,-37.251999999999995,-73.322
8533,-37.041,-72.40100000000001
8534,-37.098,-73.153
8535,-37.08,-73.157
8536,-36.972,-72.932
8537,-36.949,-73.013
8538,-36.686,-71.903
8539,-36.688,-71.915
8540,-36.711999999999996,-72.128
8541,-36.714,-72.139
8542,-36.429,-71.961
8543,-36.147,-71.834
8544,-35.968,-72.334
8545,-35.118,-71.286
8546,-33.495,-68.986
8547,-33.498000000000005,-69.003
8548,-33.497,-68.991
8549,-32.221,-65.396
8550,-31.895,-70.851
8551,-31.897,-70.842
8552,-3.905,-79.91
8553,-3.907,-79.919
8554,-3.873,-79.944
8555,-3.167,-79.589
8556,-2.9,-79.447
8557,-2.89,-79.449
8558,-2.8789999999999996,-79.44
8559,-2.8569999999999998,-79.42399999999999
8560,-2.859,-79.433
8561,-2.707,-79.457
8562,-2.677,-79.314
8563,-2.697,-79.457
8564,-2.667,-79.315
8565,-2.628,-79.21300000000001
8566,-2.595,-79.258
8567,-1.869,-79.685
8568,-1.867,-80.271
8569,-1.889,-80.425
8570,-1.671,-79.014
8571,-1.255,-80.433
8572,-1.256,-80.443
8573,-0.35700000000000004,-80.327
8574,0.6920000000000001,-78.209
8575,12.402999999999999,-86.165
8576,13.475,-87.54799999999999
8577,13.482999999999999,-87.559
8578,13.478,-88.182
8579,13.544,-87.823
8580,13.905,-85.916
8581,14.074000000000002,-85.25
8582,14.255999999999998,-85.71600000000001
8583,14.254000000000001,-85.725
8584,14.273,-85.85
8585,14.648,-85.23
8586,14.794,-85.10799999999999
8587,14.800999999999998,-85.12799999999999
8588,14.799000000000001,-85.137
8589,14.797,-85.22200000000001
8590,14.59,-88.071
8591,14.975999999999999,-85.57700000000001
8592,15.234000000000002,-86.529
8593,15.515999999999998,-85.211
8594,15.277000000000001,-88.26899999999999
8595,15.287,-88.271
8596,15.154000000000002,-89.19200000000001
8597,15.152999999999999,-89.185
8598,15.857999999999999,-86.227
8599,15.686,-87.39399999999999
8600,15.365,-92.251
8601,16.052,-89.59299999999999
8602,16.803,-90.50299999999999
8603,58.488,-115.64399999999999
8604,58.485,-115.62700000000001
8605,58.479,-115.649
8606,58.195,-115.70200000000001
8607,57.919,-116.72200000000001
8608,57.917,-116.706
8609,54.196000000000005,-124.031
8610,53.953,-122.595
8611,53.951,-122.57799999999999
8612,52.966,-121.084
8613,52.958999999999996,-121.102
8614,52.957,-121.087
8615,52.656000000000006,-122.111
8616,52.653999999999996,-122.096
8617,52.645,-122.09899999999999
8618,51.961000000000006,-121.056
8619,51.952,-121.059
8620,51.95,-121.044
8621,51.708,-120.20100000000001
8622,51.443999999999996,-119.62299999999999
8623,51.442,-119.609
8624,51.43899999999999,-119.594
8625,51.427,-119.575
8626,51.425,-119.62100000000001
8627,51.423,-119.60700000000001
8628,51.416000000000004,-119.624
8629,51.413999999999994,-119.61
8630,51.093,-119.76799999999999
8631,50.685,-119.251
8632,50.129,-118.156
8633,50.048,-118.95700000000001
8634,50.045,-118.943
8635,50.108000000000004,-119.43799999999999
8636,50.016000000000005,-118.93
8637,50.013999999999996,-118.916
8638,49.413999999999994,-120.005
8639,48.12,-120.428
8640,47.893,-120.064
8641,47.568000000000005,-122.369
8642,46.582,-120.48700000000001
8643,46.912,-122.958
8644,46.91,-122.945
8645,46.446000000000005,-120.229
8646,46.443999999999996,-120.215
8647,46.824,-122.929
8648,46.688,-123.14399999999999
8649,46.68600000000001,-123.131
8650,46.50899999999999,-122.791
8651,45.887,-122.719
8652,45.886,-122.70700000000001
8653,44.961000000000006,-118.09200000000001
8654,45.3,-122.947
8655,45.246,-122.76700000000001
8656,44.968,-121.50299999999999
8657,44.891000000000005,-122.934
8658,44.187,-120.382
8659,44.185,-120.369
8660,43.544,-121.046
8661,42.971000000000004,-121.921
8662,42.559,-123.819
8663,41.308,-122.04899999999999
8664,41.306000000000004,-122.036
8665,40.747,-121.264
8666,40.745,-121.251
8667,39.52,-120.272
8668,36.59,-119.579
8669,36.522,-119.53
8670,46.471000000000004,49.437
8671,46.468999999999994,49.422
8672,46.467,49.407
8673,46.504,49.641000000000005
8674,46.478,49.42
8675,46.477,49.405
8676,46.513999999999996,49.638999999999996
8677,46.486000000000004,49.403
8678,46.485,49.388000000000005
8679,46.483000000000004,49.373000000000005
8680,46.49100000000001,49.357
8681,46.498999999999995,49.303000000000004
8682,48.238,57.339
8683,51.852,53.813
8684,52.534,39.625
8685,52.553000000000004,39.561
8686,-20.801,31.405
8687,-20.047,33.076
8688,-20.086,31.049
8689,-19.727,32.577
8690,-20.021,29.596999999999998
8691,-20.023,29.57
8692,-20.019000000000002,29.59
8693,-20.021,29.563000000000002
8694,-19.919,28.261999999999997
8695,-18.965999999999998,35.116
8696,-19.042,29.737
8697,-18.635,32.861
8698,-18.637,32.845
8699,-16.374000000000002,47.122
8700,-16.37,47.115
8701,-18.215,34.449
8702,-17.905,36.54
8703,-17.896,36.538000000000004
8704,-17.898,36.529
8705,-18.271,32.563
8706,-18.272000000000002,32.556999999999995
8707,-17.893,30.339000000000002
8708,-17.896,30.316999999999997
8709,-17.897000000000002,30.334
8710,-17.884,30.333000000000002
8711,-17.688,31.278000000000002
8712,-17.683,30.619
8713,-17.132,31.11
8714,-16.81,31.691
8715,-16.652,30.193
8716,-15.708,35.153
8717,-15.939,32.687
8718,-16.281,29.432
8719,-16.273,29.449
8720,-14.979000000000001,38.881
8721,-15.522,33.173
8722,-14.61,37.217
8723,-14.610999999999999,37.208
8724,-15.182,26.061999999999998
8725,-15.182,26.054000000000002
8726,-13.693,30.278000000000002
8727,-12.335999999999999,37.666
8728,-12.344000000000001,36.788000000000004
8729,-12.105,38.082
8730,-12.1,38.085
8731,-12.100999999999999,38.075
8732,-12.196,37.365
8733,-12.198,37.355
8734,-12.953,31.631
8735,-12.955,31.616999999999997
8736,-12.182,37.139
8737,-12.284,36.444
8738,-12.265999999999998,36.441
8739,-12.96,31.2
8740,-12.962,31.185
8741,-12.949000000000002,31.198
8742,-12.950999999999999,31.183000000000003
8743,-12.960999999999999,31.21
8744,-12.963,31.194000000000003
8745,-12.949000000000002,31.208000000000002
8746,-12.950999999999999,31.191999999999997
8747,-12.898,31.058000000000003
8748,-11.929,36.919000000000004
8749,-12.545,31.329
8750,-11.882,35.385999999999996
8751,-11.883,35.376
8752,-11.872,35.393
8753,-11.873,35.384
8754,-11.83,35.361999999999995
8755,-11.940999999999999,33.899
8756,-11.943,33.889
8757,-11.494000000000002,35.138000000000005
8758,-10.737,37.705999999999996
8759,-11.175999999999998,31.679000000000002
8760,-10.482999999999999,35.268
8761,-10.474,35.266999999999996
8762,-10.515,34.778
8763,-10.515999999999998,34.768
8764,-11.126,30.180999999999997
8765,-11.114,30.18
8766,-10.289000000000001,34.688
8767,-10.263,33.275
8768,-10.264000000000001,33.264
8769,-9.445,38.806999999999995
8770,-9.603,37.543
8771,-9.715,36.647
8772,-9.707,36.637
8773,-9.681000000000001,36.556
8774,-9.666,36.602
8775,-9.671,36.564
8776,-9.672,36.555
8777,-9.661,36.571999999999996
8778,-9.662,36.563
8779,-10.345999999999998,30.288
8780,-9.224,35.455999999999996
8781,-8.934,37.254
8782,-8.892999999999999,37.232
8783,-9.722000000000001,30.71
8784,-8.735,36.994
8785,-8.604,37.189
8786,-8.658999999999999,36.689
8787,-8.426,37.508
8788,-8.491,36.074
8789,-8.249,36.909
8790,-8.21,36.937
8791,-8.152999999999999,36.999
8792,-8.102,37.277
8793,-8.104,37.266999999999996
8794,-8.093,37.275999999999996
8795,-8.094,37.266
8796,-7.837000000000001,36.519
8797,-7.67,36.856
8798,-7.7829999999999995,35.302
8799,-7.343999999999999,37.199
8800,-7.252000000000001,37.353
8801,-7.644,34.664
8802,-7.57,34.73
8803,-7.561,34.728
8804,-7.46,34.661
8805,-7.377000000000001,34.662
8806,-6.934,37.632
8807,-6.925,37.631
8808,-6.926,37.621
8809,-7.36,34.659
8810,-6.399,34.943000000000005
8811,-6.401,34.934
8812,11.659,29.239
8813,12.08,25.921
8814,12.269,26.095
8815,12.283,26.108
8816,12.272,26.104
8817,12.283,26.101999999999997
8818,12.294,26.1
8819,13.727,29.574
8820,13.737,29.576
8821,13.735,29.566999999999997
8822,13.745999999999999,29.575
8823,13.755999999999998,29.583000000000002
8824,13.755,29.573
8825,13.765,29.581
8826,13.764000000000001,29.572
8827,13.774000000000001,29.58
8828,13.783,29.578000000000003
8829,13.793,29.586
8830,13.792,29.576999999999998
8831,13.800999999999998,29.576
8832,13.811,29.583000000000002
8833,13.82,29.581999999999997
8834,13.847999999999999,29.581
8835,13.41,26.228
8836,13.423,26.24
8837,13.655,26.118000000000002
8838,13.657,26.112
8839,27.585,22.405
8840,27.647,22.5
8841,27.644000000000002,22.485
8842,27.651999999999997,22.508000000000003
8843,27.649,22.493000000000002
8844,27.647,22.478
8845,27.986,22.32
8846,27.991,22.328000000000003
8847,27.988000000000003,22.313000000000002
8848,28.91,20.964000000000002
8849,28.906999999999996,20.945999999999998
8850,-6.361000000000001,34.368
8851,-5.827999999999999,31.993000000000002
8852,-5.818,31.991
8853,-5.807,32.001
8854,-5.809,31.99
8855,-5.332999999999999,35.256
8856,-4.305,31.346999999999998
8857,-1.258,31.61
8858,-1.26,31.6
8859,-1.254,31.604
8860,-1.255,31.594
8861,2.93,34.5
8862,11.043,28.5
8863,44.733999999999995,90.266
8864,29.704,-82.70100000000001
8865,29.822,-90.98899999999999
8866,29.893,-90.99799999999999
8867,29.823,-91.44200000000001
8868,30.006999999999998,-90.984
8869,30.006,-90.995
8870,30.171999999999997,-91.053
8871,30.708000000000002,-87.637
8872,30.706,-87.648
8873,30.717,-87.639
8874,30.715,-87.65
8875,31.208000000000002,-84.28399999999999
8876,31.206999999999997,-84.3
8877,30.061,-92.979
8878,30.061,-92.971
8879,30.059,-92.984
8880,30.934,-88.01899999999999
8881,30.444000000000003,-91.492
8882,30.915,-88.365
8883,30.914,-88.376
8884,30.807,-90.223
8885,31.149,-87.993
8886,30.816999999999997,-90.34299999999999
8887,30.815,-90.354
8888,30.826,-90.345
8889,30.824,-90.355
8890,31.254,-87.4
8891,31.265,-87.39
8892,31.264,-87.402
8893,31.261999999999997,-87.413
8894,31.271,-87.385
8895,31.27,-87.397
8896,31.268,-87.40799999999999
8897,30.767,-91.14299999999999
8898,30.574,-92.50299999999999
8899,30.768,-92.016
8900,31.763,-86.76100000000001
8901,31.761,-86.773
8902,31.023000000000003,-92.295
8903,31.021,-92.307
8904,31.394000000000002,-90.434
8905,31.563000000000002,-89.594
8906,32.339,-84.243
8907,32.348,-84.25
8908,31.769000000000002,-89.37899999999999
8909,32.163000000000004,-89.06
8910,32.461,-87.2
8911,32.803000000000004,-85.275
8912,32.813,-85.277
8913,32.444,-88.821
8914,32.443000000000005,-88.83200000000001
8915,32.075,-91.589
8916,33.141999999999996,-83.914
8917,32.842,-88.87299999999999
8918,32.841,-88.884
8919,32.949,-88.275
8920,34.634,-87.08200000000001
8921,12.287,93.852
8922,23.785999999999998,86.39299999999999
8923,23.784000000000002,86.40700000000001
8924,23.779,86.4
8925,23.754,86.425
8926,23.73,86.449
8927,20.968000000000004,85.181
8928,20.965999999999998,85.196
8929,36.796,-98.556
8930,41.633,-87.132
8931,41.631,-87.15
8932,42.288999999999994,-83.152
8933,42.29600000000001,-83.161
8934,42.301,-95.323
8935,42.505,-95.329
8936,44.463,-95.665
8937,61.35,112.815
8938,60.152,109.117
8939,60.147,109.09
8940,60.44,96.251
8941,60.437,96.242
8942,60.435,96.26700000000001
8943,58.428999999999995,107.584
8944,58.426,107.57700000000001
8945,58.423,107.596
8946,58.42100000000001,107.384
8947,58.143,107.115
8948,58.097,106.54299999999999
8949,57.983000000000004,106.807
8950,57.876999999999995,105.89299999999999
8951,55.365,106.141
8952,48.276,14.34
8953,51.443999999999996,12.119000000000002
8954,52.148999999999994,10.404000000000002
8955,52.16,10.397
8956,51.486000000000004,6.726
8957,51.489,6.718999999999999
8958,28.905,19.775
8959,28.905,19.77
8960,29.234,19.688
8961,30.535,26.09
8962,30.533,26.08
8963,30.771,27.11
8964,43.093999999999994,20.995
8965,44.696999999999996,20.793000000000003
8966,44.695,20.78
8967,44.967,20.555999999999997
8968,45.016999999999996,19.669
8969,46.007,20.736
8970,45.872,19.145
8971,48.17,30.613000000000003
8972,48.167,30.608
8973,16.861,0.991
8974,28.684,7.199
8975,28.682,7.183
8976,31.636,6.058
8977,31.663,6.064
8978,31.660999999999998,6.047999999999999
8979,31.814,6.222
8980,-19.833,16.846
8981,-19.82,16.857
8982,-19.822,16.844
8983,-17.484,18.559
8984,-17.480999999999998,18.551
8985,-15.413,16.383
8986,-14.533,14.437999999999999
8987,-9.177,13.27
8988,0.532,11.456
8989,3.577,7.398
8990,3.576,7.388999999999999
8991,3.4610000000000003,5.557
8992,4.013999999999999,7.494
8993,3.985,7.287000000000001
8994,3.9939999999999998,7.2860000000000005
8995,4.18,8.402999999999999
8996,4.104,7.8020000000000005
8997,4.107,7.629
8998,4.106,7.62
8999,4.313,8.368
9000,4.305,7.6610000000000005
9001,4.303999999999999,7.652
9002,4.652,7.059
9003,5.385,6.656000000000001
9004,5.6610000000000005,6.523
9005,5.66,6.513999999999999
9006,5.684,6.36
9007,5.617000000000001,5.197
9008,5.77,4.891
9009,5.779,4.888999999999999
9010,5.902,5.586
9011,5.901,5.577000000000001
9012,13.379000000000001,13.511
9013,21.108,72.642
9014,19.578,71.359
9015,19.566,71.35600000000001
9016,-21.281,55.723
9017,-21.281999999999996,55.733000000000004
9018,40.745,-121.262
9019,40.742,-121.277
9020,40.755,-121.265
9021,40.751999999999995,-121.28
9022,41.31100000000001,-122.03200000000001
9023,41.308,-122.04799999999999
9024,43.541000000000004,-121.055
9025,44.18600000000001,-120.37200000000001
9026,44.184,-120.385
9027,44.961999999999996,-118.085
9028,44.96,-118.098
9029,44.967,-121.507
9030,46.8,-115.663
9031,46.257,-122.986
9032,46.254,-123.001
9033,46.68899999999999,-123.135
9034,46.68600000000001,-123.15
9035,46.818999999999996,-122.93
9036,46.909,-122.956
9037,47.887,-120.075
9038,47.565,-122.366
9039,48.221000000000004,-118.912
9040,48.218999999999994,-118.926
9041,49.394,-119.98299999999999
9042,49.405,-119.98
9043,49.403,-119.993
9044,49.412,-119.99600000000001
9045,49.41,-120.009
9046,50.026,-118.954
9047,49.46,-123.50399999999999
9048,49.87,-121.10799999999999
9049,51.093,-119.764
9050,51.091,-119.77799999999999
9051,51.483000000000004,-117.12799999999999
9052,51.482,-117.14399999999999
